"shortlet_name","shortlet_url","shortlet_Address","shortlet_Price"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikoyi-lagos-4FQMW","Ikoyi Lagos","185,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-9FRFR","Lekki Phase 1 Lekki Lagos","110,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-9FRGM","Ikate Lekki Lagos","90,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-parkview-estate-ikoyi-lagos-0GEQZ","Parkview Estate Ikoyi Lagos","150,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-6GFVU","Ikate Lekki Lagos","50,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-chevron-lekki-lagos-1GFXT","Chevron Lekki Lagos","95,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-0GEZQ","Lekki Phase 1 Lekki Lagos","45,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-0GEZR","Lekki Phase 1 Lekki Lagos","95,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-4GEZW","Ikate Lekki Lagos","45,000"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-6GFBX","Ikate Lekki Lagos","50,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikoyi-lagos-1GFHU","Ikoyi Lagos","150,000/day"
"2 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-house-for-shortlet-lekki-lagos-9ERVF","Lekki Lagos","70,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-7ESMZ","Lekki Phase 1 Lekki Lagos","140,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikoyi-lagos-8ETRJ","Ikoyi Lagos","100,000/year"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-z-lekki-lagos-8EURR","Z Lekki Lagos","85,000/year"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-9EUZL","Lekki Phase 1 Lekki Lagos","75,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-4FSNT","Lekki Phase 1 Lekki Lagos","65,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-7FSSV","Banana Island Ikoyi Lagos","180,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-5FUPB","Ikate Lekki Lagos","100,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-2GKBX","Lekki Phase 1 Lekki Lagos","120,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-9GKBX","Lekki Phase 1 Lekki Lagos","150,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-0GKFY","Victoria Island Lagos","120,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-0EZZZ","Lekki Phase 1 Lekki Lagos","90,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-9FQNC","Ikate Lekki Lagos","65,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-osapa-london-lekki-lagos-1FRDK","Osapa London Lekki Lagos","90,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-4FRDK","Lekki Phase 1 Lekki Lagos","150,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-ikate-lekki-lagos-6EXDU","Ikate Lekki Lagos","65,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-9EXDU","Ikate Lekki Lagos","65,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-eko-atlantic-victoria-island-lagos-2HVFT","Eko Atlantic Victoria Island Lagos",""
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-5EZQQ","Ikate Lekki Lagos","55,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-7EZZW","Ikate Lekki Lagos","80,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-ikate-lekki-lagos-1GEZN","Ikate Lekki Lagos","80,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-3GAQJ","Lekki Phase 1 Lekki Lagos","90,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-8GAQQ","Oniru Victoria Island Lagos","85,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikoyi-lagos-5GEST","Ikoyi Lagos","75,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-1GESZ","Lekki Phase 1 Lekki Lagos","95,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-vgc-lekki-lagos-5FEYP","Vgc Lekki Lagos","85,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-1FFKD","Banana Island Ikoyi Lagos","250,000/day"
"5 BEDROOM HOUSE FOR SALE","https://www.propertypro.ng/property/5-bedroom-house-for-sale-lekki-phase-1-lekki-lagos-7KJWE","Lekki Phase 1 Lekki Lagos",""
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-0FFLL","Ikate Lekki Lagos","20,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-5FFLY","Ikate Lekki Lagos","60,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-5FFMM","Ikate Lekki Lagos","70,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-chevron-lekki-lagos-6FBRX","Chevron Lekki Lagos","70,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-2FDTX","Lekki Phase 1 Lekki Lagos","50,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-5FDTY","Lekki Phase 1 Lekki Lagos","50,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-9FDTY","Lekki Phase 1 Lekki Lagos","50,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-5FEDN","Banana Island Ikoyi Lagos","150,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-victoria-island-extension-victoria-island-lagos-7CXFA","Victoria Island Extension Victoria Island Lagos","25,000"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-8DUHL","Lekki Phase 1 Lekki Lagos","250,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-5EMCD","Lekki Phase 1 Lekki Lagos","50,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-4EMCE","Lekki Phase 1 Lekki Lagos","50,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-7EPYL","Oniru Victoria Island Lagos","50,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-1004-estate-1004-victoria-island-lagos-P3064","1004 Estate 1004 Victoria Island Lagos","40,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-parkview-estate-ikoyi-lagos-X9253","Parkview Estate Ikoyi Lagos","90,000"
"2 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-house-for-shortlet-oniru-victoria-island-extension-victoria-island-lagos-Y5344","Oniru Victoria Island Extension Victoria Island Lagos","80,000"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-Z4121","Oniru Victoria Island Lagos","60,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-phase-1-lekki-lagos-Z5014","Lekki Phase 1 Lekki Phase 1 Lekki Lagos","60,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-1BWGJ","Oniru Victoria Island Lagos","75,000"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-1004-victoria-island-lagos-3BXBM","1004 Victoria Island Lagos","45,000"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-extension-victoria-island-lagos-4BXBQ","Oniru Victoria Island Extension Victoria Island Lagos","30,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-2DTXL","Lekki Phase 1 Lekki Lagos","80,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-7DXAB","Oniru Victoria Island Lagos","50,000"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-3EBBV",".. Lekki Phase 1 Lekki Lagos","65,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-9EJJE","Lekki Phase 1 Lekki Lagos","85,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-5EKGN","Lekki Phase 1 Lekki Lagos","75,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-1004-victoria-island-lagos-3FGGA","1004 Victoria Island Lagos","45,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-9HENH","Victoria Island Lagos","60,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikeja-gra-ikeja-lagos-2KCDE","Ikeja Gra Ikeja Lagos","200,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-8FUPH","Ikate Lekki Lagos","95,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-2DREJ","Banana Island Ikoyi Lagos","65,000"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikoyi-ikoyi-sw-ikoyi-lagos-H9461","Ikoyi Ikoyi S.w Ikoyi Lagos","35,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ozumba-mbadiewe-victoria-island-extension-victoria-island-lagos-Y5671","Ozumba Mbadiewe Victoria Island Extension Victoria Island Lagos","90,000"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-Y7117","Oniru Victoria Island Lagos","15,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-Y8390","Banana Island Ikoyi Lagos","90,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-Y8476","Victoria Island Lagos","95,000"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikoyi-ikoyi-lagos-Y8494","Ikoyi Ikoyi Lagos","70,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-oniru-victoria-island-oniru-victoria-island-lagos-7CTUA","Oniru, Victoria Island Oniru Victoria Island Lagos","65,000"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-4EALN","Oniru Victoria Island Lagos","65,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-4EAQT","... Oniru Victoria Island Lagos","45,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-3EJJF","Lekki Phase 1 Lekki Lagos","65,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-first-unity-estate-badore-badore-ajah-lagos-6FXQX","First Unity Estate , Badore Badore Ajah Lagos",""
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikoyi-lagos-5FCCG","Ikoyi Lagos","95,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-1004-victoria-island-lagos-7FTXN","1004 Victoria Island Lagos","45,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-1HJVV","Banana Island Ikoyi Lagos","160,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-old-ikoyi-ikoyi-lagos-3HMMR","Old Ikoyi Ikoyi Lagos","100,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-second-tollgate-lekki-lagos-0HPXT","Second Tollgate Lekki Lagos","80,000/day"
"5 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/5-bedroom-flat-apartment-for-shortlet-ikota-lekki-lagos-1DYGF","Ikota Lekki Lagos","95,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-2DZZR","Oniru Victoria Island Lagos","50,000/day"
"5 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/5-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-8EAAY","... Lekki Phase 1 Lekki Lagos","165,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-victoria-island-extension-victoria-island-lagos-5EBBC","... Victoria Island Extension Victoria Island Lagos","30,000/day"
"3 BEDROOM FLAT / APARTMENT FOR RENT","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-banana-island-road-ikoyi-lagos-3JMUM","Banana Island Road, Ikoyi Lagos",""
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-5ECFJ","... Lekki Phase 1 Lekki Lagos","50,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-3ERMC","Oniru Victoria Island Lagos","50,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-extension-victoria-island-lagos-2CZKE","Oniru Victoria Island Extension Victoria Island Lagos","30,000"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-1004-victoria-island-lagos-6DUCK","1004 Victoria Island Lagos","85,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-5DWKK","Ikate Lekki Lagos","15,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-8DXPD","... Lekki Phase 1 Lekki Lagos","45,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-9CVUP","Oniru Victoria Island Lagos","40,000"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-4FFMN","Ikate Lekki Lagos","70,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-0FFPP","Lekki Phase 1 Lekki Lagos","95,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-6FMWU","Lekki Phase 1 Lekki Lagos","120,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-3FEME","Ikate Lekki Lagos","15,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-4FEME","Ikate Lekki Lagos","15,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-5FEME","Ikate Lekki Lagos","15,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-4FFJF","Lekki Phase 1 Lekki Lagos","150,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-8FFJS","Lekki Phase 1 Lekki Lagos","75,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-0FFKB","Lekki Phase 1 Lekki Lagos","95,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-eko-atlantic-victoria-island-lagos-6FYSH","Eko Atlantic Victoria Island Lagos","160,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-eko-atlantic-victoria-island-lagos-1FYSL","Eko Atlantic Victoria Island Lagos","160,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-6FZGJ","Victoria Island Lagos","170,000/day"
